Time,Amount,Balance,"Balance, USD",Price
2017-06-13 13:31:41+00:00,-4000.01086897,"27,983.05019802 BTC","$76,294,307 @ $2,726.45",2726.45
2017-06-02 22:50:40+00:00,-1999.00957365,"31,983.06106699 BTC","$78,885,350 @ $2,466.47",2466.47
2017-06-02 20:45:25+00:00,9987.07348686,"33,982.07064064 BTC","$82,717,854 @ $2,434.16",2434.16
2017-06-01 16:54:26+00:00,-3999.01489157,"23,994.99715378 BTC","$56,257,595 @ $2,344.56",2344.56
2017-06-01 13:46:31+00:00,-3000.01020909,"27,994.01204535 BTC","$68,041,158 @ $2,430.56",2430.56
2017-05-31 19:19:38+00:00,-3000.01020909,"30,994.02225444 BTC","$70,910,562 @ $2,287.88",2287.88
2017-05-31 02:05:33+00:00,10000.0,"33,994.03246353 BTC","$74,146,198 @ $2,181.15",2181.15
2017-05-25 20:07:15+00:00,-3000.02574291,"23,994.03246353 BTC","$60,006,248 @ $2,500.88",2500.88
2017-05-24 18:17:16+00:00,-4000.0060233000004,"26,994.05820644 BTC","$66,854,879 @ $2,476.65",2476.65
2017-05-23 01:19:36+00:00,-4000.0060233000004,"30,994.06422974 BTC","$66,564,807 @ $2,147.66",2147.66
2017-05-17 18:21:48+00:00,-4000.0,"34,994.07015304 BTC","$63,490,971 @ $1,814.34",1814.34
2017-05-17 17:22:17+00:00,-7999.0,"38,994.07015304 BTC","$70,683,069 @ $1,812.66",1812.66
2017-05-16 21:12:53+00:00,-4000.0093691,"46,993.07015304 BTC","$80,889,454 @ $1,721.31",1721.31
2017-05-16 17:16:37+00:00,-4000.0060233000004,"50,993.07952214 BTC","$88,506,791 @ $1,735.66",1735.66
2017-05-12 15:30:06+00:00,-4000.0,"54,993.08554544 BTC","$96,477,320 @ $1,754.35",1754.35
2017-05-11 21:06:34+00:00,-1.0,"58,993.08554544 BTC","$106,973,098 @ $1,813.32",1813.32
2017-05-09 23:50:14+00:00,3000.0,"58,994.08554544 BTC","$99,996,634 @ $1,695.03",1695.03
2017-05-05 19:29:34+00:00,-5000.01329491,"55,994.08554544 BTC","$83,767,328 @ $1,496",1496.0
2017-05-05 19:14:55+00:00,-15000.03679308,"60,994.09884035 BTC","$91,247,364 @ $1,496",1496.0
2017-05-04 02:49:12+00:00,3000.0,"75,994.13563343 BTC","$113,146,354 @ $1,488.88",1488.88
2017-05-01 21:42:45+00:00,9000.0,"72,994.13563343 BTC","$103,656,992 @ $1,420.07",1420.07
2017-04-28 14:30:01+00:00,6000.0,"63,994.13563343 BTC","$84,479,450 @ $1,320.11",1320.11
2017-04-27 16:16:26+00:00,5000.0,"57,994.13563343 BTC","$77,323,880 @ $1,333.31",1333.31
2017-04-19 14:14:55+00:00,2000.0,"52,994.13563343 BTC","$64,446,803 @ $1,216.11",1216.11
2017-04-17 15:39:38+00:00,1000.0,"50,994.13563343 BTC","$61,238,856 @ $1,200.9",1200.9
2017-04-07 22:27:00+00:00,4000.0,"49,994.13563343 BTC","$59,481,969 @ $1,189.78",1189.78
2017-04-07 21:50:55+00:00,10000.0,"45,994.13563343 BTC","$54,782,307 @ $1,191.07",1191.07
2017-03-27 23:57:44+00:00,1000.0,"35,994.13563343 BTC","$37,446,431 @ $1,040.35",1040.35
2017-03-26 22:46:53+00:00,1000.0,"34,994.13563343 BTC","$33,698,175 @ $962.97",962.97
2017-03-23 16:45:35+00:00,3000.0,"33,994.13563343 BTC","$35,543,620 @ $1,045.58",1045.58
2017-03-23 14:08:21+00:00,-3000.00896202,"30,994.13563343 BTC","$32,655,366 @ $1,053.6",1053.6
2017-03-18 15:22:53+00:00,500.0,"33,994.14459545 BTC","$33,632,454 @ $989.36",989.36
2017-03-11 18:30:04+00:00,1000.0,"33,494.14459545 BTC","$39,453,131 @ $1,177.91",1177.91
2017-03-11 16:33:30+00:00,2000.0,"32,494.14459545 BTC","$38,440,191 @ $1,182.99",1182.99
2017-03-10 23:57:04+00:00,2000.0,"30,494.14459545 BTC","$34,114,653 @ $1,118.73",1118.73
2017-03-08 23:43:44+00:00,1000.0,"28,494.14459545 BTC","$32,648,296 @ $1,145.79",1145.79
2017-03-07 22:32:12+00:00,1000.0,"27,494.14459545 BTC","$33,925,647 @ $1,233.92",1233.92
2017-03-07 01:32:10+00:00,1000.0,"26,494.14459545 BTC","$33,805,398 @ $1,275.96",1275.96
2017-03-06 22:54:44+00:00,1000.0,"25,494.14459545 BTC","$32,499,938 @ $1,274.8",1274.8
2017-03-05 17:42:09+00:00,500.0,"24,494.14459545 BTC","$31,084,352 @ $1,269.05",1269.05
2017-03-04 00:08:12+00:00,1000.0,"23,994.14459545 BTC","$30,773,228 @ $1,282.53",1282.53
2017-03-03 21:34:39+00:00,5000.0,"22,994.14459545 BTC","$29,333,035 @ $1,275.67",1275.67
2017-03-03 21:24:56+00:00,4000.0,"17,994.14459545 BTC","$22,954,664 @ $1,275.67",1275.67
2017-03-02 23:29:28+00:00,1500.0,"13,994.14459545 BTC","$17,588,441 @ $1,256.84",1256.84
2017-03-02 23:27:43+00:00,4000.0,"12,494.14459545 BTC","$15,703,177 @ $1,256.84",1256.84
2017-03-02 23:27:36+00:00,1000.0,"8,494.14459545 BTC","$10,675,805 @ $1,256.84",1256.84
2016-12-08 14:52:23+00:00,500.0,"7,494.14459545 BTC","$5,757,686 @ $768.29",768.29
2016-11-07 23:27:41+00:00,-1000.00247224,"6,994.14459545 BTC","$4,914,302 @ $702.63",702.63
2016-08-03 15:38:37+00:00,-500.00113481,"7,994.14706769 BTC","$4,443,721 @ $555.87",555.87
2016-07-01 16:55:21+00:00,500.0,"8,494.1482025 BTC","$5,733,858 @ $675.04",675.04
2016-06-22 18:52:58+00:00,250.0,"7,994.1482025 BTC","$4,999,249 @ $625.36",625.36
2016-06-16 02:56:03+00:00,500.0,"7,744.1482025 BTC","$5,606,612 @ $723.98",723.98
2016-06-15 04:50:18+00:00,500.0,"7,244.1482025 BTC","$4,929,208 @ $680.44",680.44
2016-06-14 19:18:07+00:00,1000.0,"6,744.1482025 BTC","$4,614,746 @ $684.26",684.26
2016-06-14 18:41:58+00:00,1000.0,"5,744.1482025 BTC","$3,910,824 @ $680.84",680.84
2016-06-14 18:19:22+00:00,1000.0,"4,744.1482025 BTC","$3,229,988 @ $680.84",680.84
2016-06-09 15:37:27+00:00,-1.00027366,"3,744.1482025 BTC","$2,140,900 @ $571.8",571.8
2016-06-09 15:10:50+00:00,-2.00054732,"3,745.14847616 BTC","$2,141,472 @ $571.8",571.8
2016-06-08 14:40:24+00:00,5.0,"3,747.14902348 BTC","$2,145,309 @ $572.52",572.52
2016-04-28 22:08:13+00:00,275.98162734,"3,742.14902348 BTC","$1,672,524 @ $446.94",446.94
2016-04-20 18:33:43+00:00,229.78822989,"3,466.16739614 BTC","$1,523,167 @ $439.44",439.44
2016-04-19 21:06:22+00:00,225.51112958,"3,236.37916625 BTC","$1,392,947 @ $430.4",430.4
2016-04-18 19:35:07+00:00,254.46318025,"3,010.86803667 BTC","$1,286,216 @ $427.19",427.19
2016-03-12 01:00:57+00:00,-263.16443653,"2,756.40485642 BTC","$1,155,360 @ $419.15",419.15
2016-03-12 00:48:09+00:00,-1619.01687094,"3,019.56929295 BTC","$1,267,825 @ $419.87",419.87
2016-02-24 23:08:20+00:00,298.12385558,"4,638.58616389 BTC","$1,975,208 @ $425.82",425.82
2016-01-25 17:00:16+00:00,255.3663176,"4,340.46230831 BTC","$1,697,262 @ $391.03",391.03
2016-01-25 15:01:59+00:00,316.25214447,"4,085.09599071 BTC","$1,628,323 @ $398.6",398.6
2016-01-22 21:59:34+00:00,247.98228062,"3,768.84384624 BTC","$1,426,854 @ $378.59",378.59
2016-01-13 21:00:06+00:00,209.68219419999997,"3,520.86146562 BTC","$1,505,292 @ $427.54",427.54
2016-01-13 20:00:37+00:00,237.45221796,"3,311.17927142 BTC","$1,417,173 @ $428",428.0
2016-01-06 17:19:03+00:00,536.20481887,"3,073.72705346 BTC","$1,322,067 @ $430.12",430.12
2015-12-08 23:55:10+00:00,106.10409574,"2,537.52223459 BTC","$1,052,485 @ $414.77",414.77
2015-12-08 21:39:32+00:00,98.79260938,"2,431.41813885 BTC","$962,343 @ $395.79",395.79
2015-12-04 22:23:18+00:00,223.99608065,"2,332.62552947 BTC","$844,206 @ $361.91",361.91
2015-11-24 14:45:32+00:00,229.90557097,"2,108.62944882 BTC","$675,915 @ $320.55",320.55
2015-11-23 02:59:03+00:00,106.14855578,"1,878.72387785 BTC","$606,494 @ $322.82",322.82
2015-11-22 04:20:33+00:00,236.80098537,"1,772.57532207 BTC","$578,281 @ $326.24",326.24
2015-11-20 18:32:40+00:00,276.43955905,"1,535.7743367 BTC","$490,952 @ $319.68",319.68
2015-11-20 17:38:11+00:00,145.49451627,"1,259.33477765 BTC","$403,858 @ $320.69",320.69
2015-11-17 14:44:36+00:00,136.98208778,"1,113.84026138 BTC","$371,472 @ $333.51",333.51
2015-11-06 22:32:02+00:00,104.9155126,976.8581736 BTC,"$362,312 @ $370.9",370.9
2015-11-06 22:18:24+00:00,110.68684293,871.942661 BTC,"$323,399 @ $370.9",370.9
2015-11-06 15:40:45+00:00,115.47511959,761.25581807 BTC,"$296,252 @ $389.16",389.16
2015-11-05 21:26:02+00:00,116.12521036,645.78069848 BTC,"$253,688 @ $392.84",392.84
2015-11-02 15:08:43+00:00,91.8072893,529.65548812 BTC,"$177,518 @ $335.16",335.16
2015-10-31 17:12:49+00:00,79.67089265,437.84819882 BTC,"$136,485 @ $311.72",311.72
2015-10-30 20:38:44+00:00,83.84271467,358.17730617 BTC,"$115,448 @ $322.32",322.32
2015-10-30 15:26:36+00:00,78.55036253,274.3345915 BTC,"$88,330 @ $321.98",321.98
2015-10-29 22:09:55+00:00,95.06137214,195.78422897 BTC,"$61,697 @ $315.13",315.13
2015-10-29 20:46:03+00:00,100.06332681,100.72285683 BTC,"$31,637 @ $314.1",314.1
2015-09-01 17:49:09+00:00,-0.0348772,0.65953002 BTC,$150 @ $228.07,228.07
2015-08-27 18:11:45+00:00,-0.01876731,0.35312255 BTC,$80 @ $226.93,226.93
2015-08-25 20:44:05+00:00,-0.01975498,0.37188986 BTC,$83 @ $223.11,223.11
